year bbage srfage frklen sex useage usesize estwt
2007 9 8 690 F 9 69 6.28025312728565
2007 12 12 700 M 12 70 6.57996743281805
2007 12 11 730 M 12 73 7.53827820362566
2007 8 8 740 F 8 74 7.87801614281138
2007 9 9 820 M 9 82 10.9865914788831
2007 9 9 960 F 9 96 18.30901116466
2007 5 5 490 F 5 49 2.07176930216352
2007 4 4 500 M 4 50 2.211917417832
2007 8 7 600 M 8 60 3.99315479237928
2007 7 8 690 F 7 69 6.28025312728565
2007 12 11 750 M 12 75 8.22819523409709
2007 12 11 760 M 12 76 8.58899071880831
2007 NA 2 180 M 2 18 0.0807586426608345
2007 NA 2 200 F 2 20 0.113616990227135
2007 NA 2 210 M 2 21 0.133075041228306
2007 NA 2 210 M 2 21 0.133075041228306
2007 NA 2 210 M 2 21 0.133075041228306
2007 NA 2 200 F 2 20 0.113616990227135
2007 3 3 330 M 3 33 0.575560869040784
2007 3 3 360 F 3 36 0.763002914635643
2007 7 7 600 M 7 60 3.99315479237928
2007 8 8 860 F 8 86 12.8197948820787
2007 4 4 420 M 4 42 1.2572851768805
2007 5 5 460 M 5 46 1.68826831223838
2007 4 4 480 M 4 48 1.93788367220863
2007 5 5 490 M 5 49 2.07176930216352
2007 4 4 500 F 4 50 2.211917417832
2007 5 5 550 M 5 55 3.01218199620338
2007 8 8 600 M 8 60 3.99315479237928
2007 19 14 750 M 15 75 8.22819523409709
2007 9 9 760 F 9 76 8.58899071880831
2007 6 6 530 M 6 53 2.67152911726058
2007 5 5 540 M 5 54 2.83832339091605
2007 6 6 560 M 6 56 3.19326750770033
2007 8 6 590 M 8 59 3.7815218329537
2007 8 7 640 M 8 64 4.92185947783189
2007 7 7 660 F 7 66 5.43786530034535
2007 12 12 700 M 12 70 6.57996743281805
2007 9 9 750 F 9 75 8.22819523409709
2007 9 9 760 F 9 76 8.58899071880831
2007 8 8 800 F 8 80 10.1418609605819
2007 9 9 810 F 9 81 10.5583864974726
2007 18 14 810 M 15 81 10.5583864974726
2007 5 5 410 M 5 41 1.1628556041983
2007 3 3 410 M 3 41 1.1628556041983
2007 3 3 450 M 3 45 1.57222478772641
2007 4 4 450 F 4 45 1.57222478772641
2007 4 4 460 M 4 46 1.68826831223838
2007 4 4 470 M 4 47 1.81010244152883
2007 4 4 470 M 4 47 1.81010244152883
2007 5 5 480 M 5 48 1.93788367220863
2007 5 5 510 M 5 51 2.35848688194142
2007 4 4 510 M 4 51 2.35848688194142
2007 5 5 520 M 5 52 2.51163732167706
2007 5 5 520 M 5 52 2.51163732167706
2007 6 6 530 M 6 53 2.67152911726058
2007 5 6 530 M 5 53 2.67152911726058
2007 5 5 530 M 5 53 2.67152911726058
2007 5 5 540 M 5 54 2.83832339091605
2007 6 6 550 M 6 55 3.01218199620338
2007 6 5 550 F 6 55 3.01218199620338
2007 5 5 550 F 5 55 3.01218199620338
2007 5 5 550 M 5 55 3.01218199620338
2007 NA NA 570 M NA 57 3.38174321101546
2007 5 5 580 M 5 58 3.57777309311576
2007 5 5 580 M 5 58 3.57777309311576
2007 7 6 580 M 7 58 3.57777309311576
2007 8 8 590 M 8 59 3.7815218329537
2007 6 5 600 F 6 60 3.99315479237928
2007 7 7 610 M 7 61 4.21283800732392
2007 7 7 600 F 7 60 3.99315479237928
2007 7 7 610 F 7 61 4.21283800732392
2007 7 6 610 M 7 61 4.21283800732392
2007 6 6 620 M 6 62 4.44073817924345
2007 6 6 620 M 6 62 4.44073817924345
2007 9 9 620 M 9 62 4.44073817924345
2007 8 8 620 F 8 62 4.44073817924345
2007 8 9 620 F 8 62 4.44073817924345
2007 6 6 630 M 6 63 4.67702266680861
2007 7 5 630 F 7 63 4.67702266680861
2007 8 8 640 M 8 64 4.92185947783189
2007 9 9 640 M 9 64 4.92185947783189
2007 8 8 640 M 8 64 4.92185947783189
2007 NA NA 640 M NA 64 4.92185947783189
2007 7 7 640 F 7 64 4.92185947783189
2007 8 8 650 M 8 65 5.17541726142047
2007 9 8 660 F 9 66 5.43786530034535
2007 7 7 670 F 7 67 5.70937350361754
2007 8 8 670 M 8 67 5.70937350361754
2007 10 10 670 M 10 67 5.70937350361754
2007 7 6 670 M 7 67 5.70937350361754
2007 8 8 670 M 8 67 5.70937350361754
2007 7 7 670 F 7 67 5.70937350361754
2007 8 8 680 M 8 68 5.99011239926265
2007 7 7 680 F 7 68 5.99011239926265
2007 8 8 680 F 8 68 5.99011239926265
2007 8 8 690 F 8 69 6.28025312728565
2007 8 8 690 F 8 69 6.28025312728565
2007 7 7 690 F 7 69 6.28025312728565
2007 12 12 700 M 12 70 6.57996743281805
2007 9 9 700 M 9 70 6.57996743281805
2007 8 8 710 F 8 71 6.8894276594403
2007 10 10 720 M 10 72 7.2088067426723
2007 11 11 720 M 11 72 7.2088067426723
2007 11 11 750 M 11 75 8.22819523409709
2007 9 9 770 F 9 77 8.96057839996833
2007 5 5 550 M 5 55 3.01218199620338
2007 7 7 650 M 7 65 5.17541726142047
2007 8 8 680 M 8 68 5.99011239926265
2007 16 16 1010 M 15 100 21.5827780945367
2007 23 24 900 M 15 90 14.8542874913799
2007 20 17 940 M 15 94 17.1017415990498
2007 18 17 990 F 15 99 20.2285207337528
2007 8 8 560 M 8 56 3.19326750770033
2007 8 8 590 M 8 59 3.7815218329537
2007 13 13 750 M 13 75 8.22819523409709
2007 9 9 650 F 9 65 5.17541726142047
2007 7 9 680 M 7 68 5.99011239926265
2007 3 3 400 M 3 40 1.07344665337566
2007 5 5 480 M 5 48 1.93788367220863
2007 5 5 510 F 5 51 2.35848688194142
2007 6 6 510 F 6 51 2.35848688194142
2007 6 6 520 M 6 52 2.51163732167706
2007 8 8 540 M 8 54 2.83832339091605
2007 6 5 540 F 6 54 2.83832339091605
2007 5 5 550 M 5 55 3.01218199620338
2007 7 7 600 F 7 60 3.99315479237928
2007 8 8 640 M 8 64 4.92185947783189
2007 8 8 680 F 8 68 5.99011239926265
2007 8 8 730 F 8 73 7.53827820362566
2007 8 8 840 F 8 84 11.87875653776
2007 10 10 920 M 10 92 15.9506598982204
2007 8 8 610 F 8 61 4.21283800732392
2007 8 8 670 F 8 67 5.70937350361754
2007 12 12 820 F 12 82 10.9865914788831
2007 12 12 830 M 12 83 11.4266549642213
2007 5 5 490 M 5 49 2.07176930216352
2007 5 5 490 M 5 49 2.07176930216352
2007 7 7 500 M 7 50 2.211917417832
2007 5 5 500 F 5 50 2.211917417832
2007 7 7 500 M 7 50 2.211917417832
2007 6 6 530 M 6 53 2.67152911726058
2007 5 5 540 M 5 54 2.83832339091605
2007 6 6 540 M 6 54 2.83832339091605
2007 6 6 560 M 6 56 3.19326750770033
2007 8 8 560 M 8 56 3.19326750770033
2007 6 6 510 M 6 51 2.35848688194142
2007 6 6 580 M 6 58 3.57777309311576
2007 7 8 590 F 7 59 3.7815218329537
2007 7 7 600 M 7 60 3.99315479237928
2007 7 7 600 F 7 60 3.99315479237928
2007 7 7 600 F 7 60 3.99315479237928
2007 7 7 620 M 7 62 4.44073817924345
2007 7 7 620 F 7 62 4.44073817924345
2007 7 7 620 F 7 62 4.44073817924345
2007 7 7 620 F 7 62 4.44073817924345
2007 10 10 650 M 10 65 5.17541726142047
2007 8 8 640 F 8 64 4.92185947783189
2007 7 7 640 F 7 64 4.92185947783189
2007 9 9 690 F 9 69 6.28025312728565
2007 11 9 740 M 11 74 7.87801614281138
2007 9 9 740 F 9 74 7.87801614281138
2007 11 10 800 M 11 80 10.1418609605819
2007 13 13 800 M 13 80 10.1418609605819
2007 21 18 810 M 15 81 10.5583864974726
2007 12 12 860 M 12 86 12.8197948820787
2007 8 7 530 M 8 53 2.67152911726058
2007 8 8 540 M 8 54 2.83832339091605
2007 6 6 580 M 6 58 3.57777309311576
2007 6 6 590 M 6 59 3.7815218329537
2007 6 6 590 F 6 59 3.7815218329537
2007 8 7 600 M 8 60 3.99315479237928
2007 6 6 620 F 6 62 4.44073817924345
2007 8 8 660 F 8 66 5.43786530034535
2007 9 9 680 F 9 68 5.99011239926265
2007 11 11 760 M 11 76 8.58899071880831
2007 11 11 770 M 11 77 8.96057839996833
2007 10 10 770 F 10 77 8.96057839996833
2007 14 11 830 M 14 83 11.4266549642213
2007 16 15 860 M 15 86 12.8197948820787
2007 22 14 940 M 15 94 17.1017415990498
2007 7 7 580 F 7 58 3.57777309311576
2007 8 7 610 M 8 61 4.21283800732392
2007 9 8 700 F 9 70 6.57996743281805
2007 7 7 710 F 7 71 6.8894276594403
2007 6 6 580 M 6 58 3.57777309311576
2007 7 7 590 F 7 59 3.7815218329537
2007 8 8 610 M 8 61 4.21283800732392
2007 9 9 670 F 9 67 5.70937350361754
2007 9 8 700 F 9 70 6.57996743281805
2007 9 9 800 F 9 80 10.1418609605819
2007 12 12 920 F 12 92 15.9506598982204
2007 9 9 640 M 9 64 4.92185947783189
2007 8 9 650 M 8 65 5.17541726142047
2007 5 5 660 F 5 66 5.43786530034535
2007 8 8 680 F 8 68 5.99011239926265
2007 9 9 710 F 9 71 6.8894276594403
2007 10 10 760 F 10 76 8.58899071880831
2007 19 15 810 M 15 81 10.5583864974726
2007 8 8 680 M 8 68 5.99011239926265
2007 12 12 800 F 12 80 10.1418609605819
2007 17 13 870 M 15 87 13.3090934029129
2007 23 15 940 M 15 94 17.1017415990498
2007 7 7 620 F 7 62 4.44073817924345
2007 10 10 720 F 10 72 7.2088067426723
2007 10 13 850 M 10 85 12.3430763038242
2007 11 9 770 M 11 77 8.96057839996833
2007 7 7 540 M 7 54 2.83832339091605
2007 7 6 650 F 7 65 5.17541726142047
2007 12 11 660 M 12 66 5.43786530034535
2007 14 13 810 M 14 81 10.5583864974726
2007 6 6 590 M 6 59 3.7815218329537
2007 13 12 720 M 13 72 7.2088067426723
2007 5 5 480 M 5 48 1.93788367220863
2007 8 8 600 M 8 60 3.99315479237928
2007 18 15 790 M 15 79 9.73683633858673
2007 19 16 830 M 15 83 11.4266549642213
2007 22 16 950 M 15 95 17.6982601909338
2007 12 13 830 M 12 83 11.4266549642213
2007 13 13 980 F 13 98 19.5739547362408
2007 8 8 550 M 8 55 3.01218199620338
2007 7 7 560 M 7 56 3.19326750770033
2007 6 6 560 F 6 56 3.19326750770033
2007 7 7 590 F 7 59 3.7815218329537
2007 8 8 590 F 8 59 3.7815218329537
2007 8 8 610 F 8 61 4.21283800732392
2007 7 7 610 F 7 61 4.21283800732392
2007 8 7 650 F 8 65 5.17541726142047
2007 9 9 650 F 9 65 5.17541726142047
2007 8 8 670 F 8 67 5.70937350361754
2007 8 8 720 F 8 72 7.2088067426723
2007 12 12 740 M 12 74 7.87801614281138
2007 20 18 1040 M 15 100 23.7298019605851
2007 6 6 570 M 6 57 3.38174321101546
2007 7 7 590 F 7 59 3.7815218329537
2007 13 13 830 F 13 83 11.4266549642213
2007 4 5 440 M 4 44 1.46181618586472
2007 11 12 950 F 11 95 17.6982601909338
2007 5 5 550 M 5 55 3.01218199620338
2007 8 8 600 F 8 60 3.99315479237928
2007 8 8 660 M 8 66 5.43786530034535
2007 5 5 540 M 5 54 2.83832339091605
2007 7 7 580 M 7 58 3.57777309311576
2007 NA 2 200 F 2 20 0.113616990227135
2007 4 4 460 M 4 46 1.68826831223838
2007 4 4 470 M 4 47 1.81010244152883
2007 6 6 540 F 6 54 2.83832339091605
2007 7 7 560 M 7 56 3.19326750770033
2007 7 7 580 M 7 58 3.57777309311576
2007 7 7 580 F 7 58 3.57777309311576
2007 6 6 590 M 6 59 3.7815218329537
2007 7 7 590 M 7 59 3.7815218329537
2007 7 7 630 M 7 63 4.67702266680861
2007 7 7 610 F 7 61 4.21283800732392
2007 6 6 620 F 6 62 4.44073817924345
2007 7 7 620 F 7 62 4.44073817924345
2007 8 8 640 F 8 64 4.92185947783189
2007 7 7 640 F 7 64 4.92185947783189
2007 9 10 660 M 9 66 5.43786530034535
2007 7 7 660 F 7 66 5.43786530034535
2007 9 9 780 F 9 78 9.34313463667172
2007 10 10 810 F 10 81 10.5583864974726
2007 4 4 330 F 4 33 0.575560869040784
2007 4 4 390 M 4 39 0.988906932046717
2007 4 5 440 M 4 44 1.46181618586472
2007 4 4 490 F 4 49 2.07176930216352
2007 6 6 510 M 6 51 2.35848688194142
2007 5 5 510 M 5 51 2.35848688194142
2007 5 5 510 F 5 51 2.35848688194142
2007 6 6 520 F 6 52 2.51163732167706
2007 6 6 550 M 6 55 3.01218199620338
2007 8 7 580 M 8 58 3.57777309311576
2007 7 6 580 M 7 58 3.57777309311576
2007 7 7 590 M 7 59 3.7815218329537
2007 7 7 600 M 7 60 3.99315479237928
2007 7 7 590 F 7 59 3.7815218329537
2007 7 7 600 F 7 60 3.99315479237928
2007 8 8 610 F 8 61 4.21283800732392
2007 8 8 610 M 8 61 4.21283800732392
2007 7 7 610 M 7 61 4.21283800732392
2007 7 7 620 M 7 62 4.44073817924345
2007 7 7 630 F 7 63 4.67702266680861
2007 9 8 650 M 9 65 5.17541726142047
2007 7 7 710 F 7 71 6.8894276594403
2007 13 12 820 M 13 82 10.9865914788831
2007 7 7 590 F 7 59 3.7815218329537
2007 6 6 590 F 6 59 3.7815218329537
2007 7 7 600 M 7 60 3.99315479237928
2007 8 8 600 F 8 60 3.99315479237928
2007 7 7 640 M 7 64 4.92185947783189
2007 7 7 640 F 7 64 4.92185947783189
2007 9 9 680 F 9 68 5.99011239926265
2007 10 10 720 M 10 72 7.2088067426723
2007 16 14 760 M 15 76 8.58899071880831
2007 8 8 760 F 8 76 8.58899071880831
2007 20 16 950 M 15 95 17.6982601909338
2007 4 4 480 M 4 48 1.93788367220863
2007 5 5 510 F 5 51 2.35848688194142
2007 6 6 520 M 6 52 2.51163732167706
2007 5 5 520 F 5 52 2.51163732167706
2007 5 5 540 F 5 54 2.83832339091605
2007 5 5 550 M 5 55 3.01218199620338
2007 6 5 550 M 6 55 3.01218199620338
2007 8 8 560 M 8 56 3.19326750770033
2007 7 8 570 M 7 57 3.38174321101546
2007 7 7 570 M 7 57 3.38174321101546
2007 7 8 570 M 7 57 3.38174321101546
2007 6 6 580 F 6 58 3.57777309311576
2007 7 7 580 F 7 58 3.57777309311576
2007 7 7 590 M 7 59 3.7815218329537
2007 7 7 590 M 7 59 3.7815218329537
2007 5 5 590 M 5 59 3.7815218329537
2007 6 6 590 M 6 59 3.7815218329537
2007 7 7 590 F 7 59 3.7815218329537
2007 7 7 600 M 7 60 3.99315479237928
2007 6 6 600 F 6 60 3.99315479237928
2007 7 7 600 F 7 60 3.99315479237928
2007 6 7 610 M 6 61 4.21283800732392
2007 8 8 610 M 8 61 4.21283800732392
2007 7 7 600 F 7 60 3.99315479237928
2007 8 8 620 M 8 62 4.44073817924345
2007 7 7 620 M 7 62 4.44073817924345
2007 8 8 610 F 8 61 4.21283800732392
2007 8 8 630 M 8 63 4.67702266680861
2007 9 9 630 M 9 63 4.67702266680861
2007 6 6 630 F 6 63 4.67702266680861
2007 7 7 630 F 7 63 4.67702266680861
2007 7 7 630 F 7 63 4.67702266680861
2007 6 6 640 F 6 64 4.92185947783189
2007 7 7 650 M 7 65 5.17541726142047
2007 10 10 650 M 10 65 5.17541726142047
2007 8 7 650 F 8 65 5.17541726142047
2007 7 7 650 F 7 65 5.17541726142047
2007 10 10 680 M 10 68 5.99011239926265
2007 11 10 680 M 11 68 5.99011239926265
2007 9 8 690 M 9 69 6.28025312728565
2007 11 10 720 M 11 72 7.2088067426723
2007 13 13 720 M 13 72 7.2088067426723
2007 10 10 740 M 10 74 7.87801614281138
2007 13 10 740 M 13 74 7.87801614281138
2007 12 11 740 M 12 74 7.87801614281138
2007 9 9 750 M 9 75 8.22819523409709
2007 16 12 750 M 15 75 8.22819523409709
2007 13 13 760 M 13 76 8.58899071880831
2007 17 15 770 M 15 77 8.96057839996833
2007 15 14 770 M 15 77 8.96057839996833
2007 11 10 770 F 11 77 8.96057839996833
2007 15 15 800 M 15 80 10.1418609605819
2007 5 5 480 M 5 48 1.93788367220863
2007 5 5 500 F 5 50 2.211917417832
2007 5 5 500 M 5 50 2.211917417832
2007 7 7 510 M 7 51 2.35848688194142
2007 5 5 510 M 5 51 2.35848688194142
2007 5 5 520 M 5 52 2.51163732167706
2007 5 5 530 M 5 53 2.67152911726058
2007 6 6 540 F 6 54 2.83832339091605
2007 5 5 550 F 5 55 3.01218199620338
2007 5 5 570 M 5 57 3.38174321101546
2007 7 7 570 M 7 57 3.38174321101546
2007 7 7 570 M 7 57 3.38174321101546
2007 7 7 570 M 7 57 3.38174321101546
2007 7 7 570 M 7 57 3.38174321101546
2007 7 7 570 M 7 57 3.38174321101546
2007 8 8 580 M 8 58 3.57777309311576
2007 7 7 580 M 7 58 3.57777309311576
2007 7 7 580 M 7 58 3.57777309311576
2007 8 7 580 M 8 58 3.57777309311576
2007 7 6 580 F 7 58 3.57777309311576
2007 7 7 590 F 7 59 3.7815218329537
2007 6 6 590 F 6 59 3.7815218329537
2007 8 8 600 M 8 60 3.99315479237928
2007 7 7 600 M 7 60 3.99315479237928
2007 7 7 610 M 7 61 4.21283800732392
2007 7 7 610 M 7 61 4.21283800732392
2007 8 8 620 M 8 62 4.44073817924345
2007 7 7 620 M 7 62 4.44073817924345
2007 9 8 640 M 9 64 4.92185947783189
2007 7 7 650 M 7 65 5.17541726142047
2007 7 7 660 M 7 66 5.43786530034535
2007 8 8 560 F 8 56 3.19326750770033
2007 12 12 690 M 12 69 6.28025312728565
2007 11 11 770 F 11 77 8.96057839996833
2007 18 17 860 M 15 86 12.8197948820787
2007 3 3 350 M 3 35 0.696444572404597
2007 4 4 460 M 4 46 1.68826831223838
2007 5 5 470 M 5 47 1.81010244152883
2007 5 5 500 M 5 50 2.211917417832
2007 5 5 510 F 5 51 2.35848688194142
2007 6 6 520 M 6 52 2.51163732167706
2007 8 8 590 M 8 59 3.7815218329537
2007 11 11 700 M 11 70 6.57996743281805
2007 5 5 490 F 5 49 2.07176930216352
2007 6 6 520 M 6 52 2.51163732167706
2007 8 6 540 M 8 54 2.83832339091605
2007 8 8 560 M 8 56 3.19326750770033
2007 7 7 580 M 7 58 3.57777309311576
2007 5 5 500 F 5 50 2.211917417832
2007 5 6 550 F 5 55 3.01218199620338
2007 5 5 580 F 5 58 3.57777309311576
2007 7 7 630 M 7 63 4.67702266680861
2007 7 7 660 F 7 66 5.43786530034535
2007 8 8 660 F 8 66 5.43786530034535
2007 9 9 740 F 9 74 7.87801614281138
2007 12 12 770 M 12 77 8.96057839996833
2007 11 11 780 F 11 78 9.34313463667172
2007 5 5 490 M 5 49 2.07176930216352
2007 5 5 510 M 5 51 2.35848688194142
2007 7 7 520 M 7 52 2.51163732167706
2007 8 8 560 M 8 56 3.19326750770033
2007 7 7 560 M 7 56 3.19326750770033
2007 7 7 580 M 7 58 3.57777309311576
2007 7 8 580 F 7 58 3.57777309311576
2007 8 8 580 F 8 58 3.57777309311576
2007 8 8 590 M 8 59 3.7815218329537
2007 8 8 590 M 8 59 3.7815218329537
2007 7 6 590 M 7 59 3.7815218329537
2007 9 9 600 M 9 60 3.99315479237928
2007 9 9 600 M 9 60 3.99315479237928
2007 8 8 600 F 8 60 3.99315479237928
2007 8 7 600 F 8 60 3.99315479237928
2007 8 8 600 M 8 60 3.99315479237928
2007 7 7 610 M 7 61 4.21283800732392
2007 8 8 620 M 8 62 4.44073817924345
2007 8 8 620 M 8 62 4.44073817924345
2007 8 8 620 F 8 62 4.44073817924345
2007 9 9 650 M 9 65 5.17541726142047
2007 8 8 640 F 8 64 4.92185947783189
2007 8 8 640 F 8 64 4.92185947783189
2007 11 10 650 M 11 65 5.17541726142047
2007 9 9 660 M 9 66 5.43786530034535
2007 10 10 670 M 10 67 5.70937350361754
2007 10 9 660 M 10 66 5.43786530034535
2007 8 8 690 M 8 69 6.28025312728565
2007 11 10 690 M 11 69 6.28025312728565
2007 12 11 720 M 12 72 7.2088067426723
2007 12 11 750 M 12 75 8.22819523409709
2007 10 9 750 F 10 75 8.22819523409709
2007 19 16 790 M 15 79 9.73683633858673
2007 16 16 810 M 15 81 10.5583864974726
2007 12 12 880 F 12 88 13.8111535029212
2007 16 13 950 F 15 95 17.6982601909338
2007 7 7 530 M 7 53 2.67152911726058
2007 7 7 580 F 7 58 3.57777309311576
2007 7 7 590 F 7 59 3.7815218329537
2007 8 8 630 F 8 63 4.67702266680861
2007 7 7 710 F 7 71 6.8894276594403
2007 13 13 1060 F 13 100 25.2404502582405
2007 5 5 470 F 5 47 1.81010244152883
2007 5 5 510 M 5 51 2.35848688194142
2007 5 5 530 F 5 53 2.67152911726058
2007 8 7 560 M 8 56 3.19326750770033
2007 8 8 570 M 8 57 3.38174321101546
2007 7 7 570 F 7 57 3.38174321101546
2007 8 8 620 F 8 62 4.44073817924345
2007 7 7 630 F 7 63 4.67702266680861
2007 8 8 650 F 8 65 5.17541726142047
2007 4 4 490 M 4 49 2.07176930216352
2007 7 7 590 M 7 59 3.7815218329537
2007 7 7 590 F 7 59 3.7815218329537
2007 9 8 610 M 9 61 4.21283800732392
2007 9 8 630 M 9 63 4.67702266680861
2007 9 9 680 F 9 68 5.99011239926265
2007 13 13 980 F 13 98 19.5739547362408
2007 7 7 630 M 7 63 4.67702266680861
2007 9 10 680 F 9 68 5.99011239926265
2007 10 10 760 F 10 76 8.58899071880831
2007 11 12 810 F 11 81 10.5583864974726
2007 13 13 940 F 13 94 17.1017415990498
2007 8 8 970 F 8 97 18.9341805234779
2007 13 12 880 F 13 88 13.8111535029212
2007 8 8 620 F 8 62 4.44073817924345
2007 8 8 730 F 8 73 7.53827820362566
2007 21 21 920 M 15 92 15.9506598982204
2007 7 7 660 F 7 66 5.43786530034535
2007 15 13 860 M 15 86 12.8197948820787
2007 5 5 550 F 5 55 3.01218199620338
2007 8 8 740 F 8 74 7.87801614281138
2007 19 16 1140 F 15 100 31.9505113203871
2007 8 8 610 F 8 61 4.21283800732392
2007 4 4 460 M 4 46 1.68826831223838
2007 11 11 940 F 11 94 17.1017415990498
2007 7 7 540 M 7 54 2.83832339091605
2007 11 11 710 M 11 71 6.8894276594403
2007 11 11 720 M 11 72 7.2088067426723
2007 11 11 720 F 11 72 7.2088067426723
2007 15 13 810 M 15 81 10.5583864974726
2007 17 15 820 M 15 82 10.9865914788831
2007 11 11 820 F 11 82 10.9865914788831
2007 13 13 910 M 13 91 15.3957271446278
2007 8 8 690 M 8 69 6.28025312728565
2007 13 13 710 M 13 71 6.8894276594403
2007 12 11 740 M 12 74 7.87801614281138
2007 11 11 780 M 11 78 9.34313463667172
2007 11 11 840 F 11 84 11.87875653776
2007 11 11 940 F 11 94 17.1017415990498
2007 7 7 590 F 7 59 3.7815218329537
2007 7 7 680 M 7 68 5.99011239926265
2007 17 15 790 M 15 79 9.73683633858673
2007 13 11 860 F 13 86 12.8197948820787
2007 11 11 880 F 11 88 13.8111535029212
2007 15 13 910 M 15 91 15.3957271446278
2007 9 9 780 F 9 78 9.34313463667172
2007 10 10 800 F 10 80 10.1418609605819
2007 11 12 810 M 11 81 10.5583864974726
2007 12 13 900 F 12 90 14.8542874913799
2007 8 8 660 M 8 66 5.43786530034535
2007 7 7 660 M 7 66 5.43786530034535
2007 21 16 910 M 15 91 15.3957271446278
2007 12 12 770 M 12 77 8.96057839996833
2007 20 18 910 M 15 91 15.3957271446278
2007 11 11 930 M 11 93 16.5192698550825
2007 5 5 550 M 5 55 3.01218199620338
2007 6 6 560 M 6 56 3.19326750770033
2007 7 7 570 F 7 57 3.38174321101546
2007 8 8 590 M 8 59 3.7815218329537
2007 9 9 600 M 9 60 3.99315479237928
2007 8 8 590 F 8 59 3.7815218329537
2007 7 7 610 M 7 61 4.21283800732392
2007 13 13 680 M 13 68 5.99011239926265
2007 12 12 750 M 12 75 8.22819523409709
2007 15 16 930 M 15 93 16.5192698550825
2007 21 18 950 M 15 95 17.6982601909338
2007 3 3 310 F 3 31 0.470021779587962
2007 3 3 340 F 3 34 0.634012449325038
2007 3 3 390 M 3 39 0.988906932046717
2007 8 8 700 M 8 70 6.57996743281805
2007 5 5 510 M 5 51 2.35848688194142
2007 5 5 530 M 5 53 2.67152911726058
2007 9 9 570 M 9 57 3.38174321101546
2007 6 6 600 F 6 60 3.99315479237928
2007 8 8 630 M 8 63 4.67702266680861
2007 8 8 640 M 8 64 4.92185947783189
2007 8 8 680 F 8 68 5.99011239926265
2007 8 8 690 M 8 69 6.28025312728565
2007 9 9 700 F 9 70 6.57996743281805
2007 9 9 710 M 9 71 6.8894276594403
2007 12 12 760 M 12 76 8.58899071880831
2007 8 8 770 F 8 77 8.96057839996833
2007 3 3 360 F 3 36 0.763002914635643
2007 3 3 370 F 3 37 0.833834154955231
2007 4 4 450 F 4 45 1.57222478772641
2007 4 4 460 M 4 46 1.68826831223838
2007 4 4 480 F 4 48 1.93788367220863
2007 5 5 500 M 5 50 2.211917417832
2007 6 6 510 M 6 51 2.35848688194142
2007 4 4 540 F 4 54 2.83832339091605
2007 NA NA 570 F NA 57 3.38174321101546
2007 6 6 570 F 6 57 3.38174321101546
2007 4 4 600 F 4 60 3.99315479237928
2007 9 9 690 M 9 69 6.28025312728565
2007 13 13 880 M 13 88 13.8111535029212
2007 8 8 960 F 8 96 18.30901116466
2007 9 9 1080 F 9 100 26.8163127634851
2007 6 6 580 M 6 58 3.57777309311576
2007 6 6 580 M 6 58 3.57777309311576
2007 7 7 590 M 7 59 3.7815218329537
2007 7 7 640 M 7 64 4.92185947783189
2007 8 8 730 F 8 73 7.53827820362566
2007 11 11 780 F 11 78 9.34313463667172
2007 NA 2 190 F 2 19 0.0962205337218313
2007 NA 2 190 F 2 19 0.0962205337218313
2007 NA 2 230 F 2 23 0.178691659924756
2007 NA 2 250 M 2 25 0.234116338110284
2007 NA 2 250 M 2 25 0.234116338110284
2007 NA 2 250 M 2 25 0.234116338110284
2007 NA 2 250 M 2 25 0.234116338110284
2007 NA 2 250 F 2 25 0.234116338110284
2007 NA 2 250 F 2 25 0.234116338110284
2007 NA 2 260 M 2 26 0.265839641060603
2007 NA 2 260 F 2 26 0.265839641060603
2007 NA 2 270 F 2 27 0.300417128278385
2007 NA 2 280 M 2 28 0.337985536658103
2007 NA 2 280 M 2 28 0.337985536658103
2007 NA 2 300 F 2 30 0.422648137748139
2007 3 3 340 M 3 34 0.634012449325038
2007 3 3 340 F 3 34 0.634012449325038
2007 3 3 350 F 3 35 0.696444572404597
2007 3 3 350 F 3 35 0.696444572404597
2007 3 3 350 F 3 35 0.696444572404597
2007 3 3 360 F 3 36 0.763002914635643
2007 4 4 400 F 4 40 1.07344665337566
2007 3 4 410 F 3 41 1.1628556041983
2007 4 4 510 M 4 51 2.35848688194142
2007 5 5 540 F 5 54 2.83832339091605
2007 6 6 580 M 6 58 3.57777309311576
2007 5 5 590 F 5 59 3.7815218329537
2007 7 7 610 F 7 61 4.21283800732392
2007 5 5 620 F 5 62 4.44073817924345
2007 6 6 650 M 6 65 5.17541726142047
2007 8 8 660 M 8 66 5.43786530034535
2007 8 8 670 M 8 67 5.70937350361754
2007 8 7 680 M 8 68 5.99011239926265
2007 7 7 680 M 7 68 5.99011239926265
2007 7 7 700 M 7 70 6.57996743281805
2007 15 15 760 M 15 76 8.58899071880831
2007 9 9 770 F 9 77 8.96057839996833
2007 11 11 800 M 11 80 10.1418609605819
2007 14 14 830 M 14 83 11.4266549642213
2007 20 15 860 M 15 86 12.8197948820787
2007 NA 2 270 M 2 27 0.300417128278385
2007 3 3 370 F 3 37 0.833834154955231
2007 4 4 380 M 4 38 0.909085953634524
2007 3 3 380 M 3 38 0.909085953634524
2007 3 3 380 M 3 38 0.909085953634524
2007 3 3 390 F 3 39 0.988906932046717
2007 3 3 400 M 3 40 1.07344665337566
