12.6744 0 0 6.0659
17.6714 0 0 7.0645
0 0 0 1.7417
7.63 0 0 1.945
46.675 9.8 0 2.4396
0 0 0 3.7325
0 0 0 0
14.9333 0 0 14.135
0 0 0 0
25.53 0 0 3.899
116.57 0 0 5.7169
##=========================== 1995  ===========================   
0 0 0 0.3422
1.019 0 0 0.6704
13.58 0 0 0.8082
9.1928 0 0 2.526
11.5802 0 0 1.7338
15.1441 0 0 2.4215
28.8958 0 0 4.2151
11.098 0 0 2.4822
24.462 0 0 4.4849
27.9346 0 0 7.5747
24.8116 0 0 14.3967
3.9302 0 0 0
74.2133 0 0 27.41
13.7432 0 0 1.0127
94.1775 0 0 2.195
24.6265 0 0 1.0383
0 0 0 0
18.6433 0 0 0
0 0 0 0
87.7458 0 0 9.3363
114.799 0 0 15.563
##=========================== 1996  ===========================   
0 0 0 0.075
2.715 0 0 0.9711
4.8983 0 0 2.4478
6.195 0 0 1.3198
8.962 0 0 1.7627
10.16 0 22.52 2.1183
14.1186 0 0 1.7453
20.085 0 0 0.235
35.228 0 0 7.9078
27.51 0 0 1.0186
28.5017 0 0 9.038
11.6725 0 0 11.54
29.2575 0 0 3.43
10.88 0 0 2.8267
0 0 0 6.96
21.25 0 0 3.18
0 0 0 0
75.96 0 0 8.095
0 0 0 0
102.195 0 0 6.32
134.9743 0 0 3.418
##=========================== 1997  ===========================   
0 0 0 0.02
6.79 0 0 0.582
8.72 0 0 0.5168
10.06 0 0 0.8207
11.47 0 0 1.5011
31.8233 0 0 2.9885
27.1189 0 0 6.5319
13.67 0 0 0.68
33.0017 0 0 2.19
28.465 0 0 7.744
33.345 0 0 13
27.355 0 0 7.6175
37.78 0 0 8.23
11.88 0 0 2.83
183.475 0 0 2.78
22.66 0 0 1.1875
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
150.2956 0 0 29.275
##=========================== 1998  ===========================   
0 0 0 0
0 0 0 0.1433
7.913 0 0 2.1966
11.14 0 0 1.0933
11.506 0 0 0.9043
16.6216 0 0 1.4146
40.9083 0 0 3.563
33.2749 0 0 8.8607
43.362 0 0 8.4706
29.8333 0 0 6.4615
80.68 0 0 6.2705
22.3867 0 0 0
67.0633 0 0 24.04
105.3817 0 0 13.793
72.854 0 0 0
64.4885 0 0 0.02
0 0 0 0
22.257 0 0 0
0 0 0 0
74.225 0 0 2.59
163.8452 0 0 45.9233
##=========================== 1999  ===========================   
0 0 0 0.4709
0 0 0 0.6409
10.959 0 0 0.6595
1.308 0 0 1.382
9.5928 0 0 1.2908
11.3972 0 0 2.5106
33.614 0 0 7.7588
33.42 0 0 4.8268
38.546 0 0 6.9319
61.6611 0 0 5.6815
39.7977 0 0 3.5784
61.5273 0 0 9.6054
48.9716 0 0 7.529
0 0 0 0.039
85.4905 0 0 25.8337
91.81 0 0 11.3367
0 0 0 0
24.38 0 0 2.188
0 0 0 0
0 0 0 1.876
97.6165 0 0 24.8165
##=========================== 2000  ===========================   
0 0 0 0.1758
0 0 0 0.42
7.6734 0 0 1.7186
10.71 0 0 1.5341
14.7368 0 0 0.6949
18.685 0 0 1.6987
11.3719 0 0 1.1633
18.707 0 0 2.3933
2.6265 0 0 1.6916
66.345 0 0 14.9971
43.0117 0 0 12.1593
56.24 0 0 1.42
11.34 0 0 3.505
8.92 0 0 2.16
15.675 0 0 8.9428
49.545 0 0 0.05
0 0 0 0
43.0667 0 0 20.4875
0 0 0 0
0 0 0 9.57
109.522 1.15 0 20.8329
##=========================== 2001  ===========================   
0 0 0 0.1337
0 0 0 0.6797
3.0462 0 0 1.3305
16.7348 0 0 1.7841
12.0928 0 0 1.6983
17.2982 0 0 2.0293
43.168 0 0 9.4206
43.9047 0 0 17.658
49.8575 0 0 12.0172
72.7458 0 0 7.8861
75.4283 0 0 5.7819
131.47 0 0 25.1508
38.3243 0 0 10.6944
58.5202 0 0 10.2075
161.435 0 0 5.45
129.909 0 0 48.5175
0 0 0 0
8.8777 0 0 27.3482
0 0 0 0
268.24 0 0 3.79
222.7505 0 0 41.6248
##=========================== 2002  ===========================   
0 0 0 0.3262
5.2055 0 0 0.6474
5.1337 0 0 1.5838
4.2727 0 0 1.6908
12.3355 0 0 7.7091
15.8458 0 0 4.5806
21.7774 0 0 9.2182
33.438 0 0 14.9217
41.4521 0 0 15.8076
61.579 0 0 8.9751
45.6448 0 0 16.5048
56.3217 0 0 15.9031
37.4467 0 0 33.0636
37.1657 0 0 34.5087
50.3 0 0 48.5786
128.714 0 0 5.4366
0 0 0 0
160.975 0 0 41.6727
0 0 0 0
53.5117 0 0 47.7
144.3966 0 0 48.4141
##=========================== 2003  ===========================   
0 0 0 0
0.55 0 0 0.23
0 0 0 1.3862
2.1045 0 0 1.7939
48.83 0 0 10.401
20.9 0 0 5.0126
22.3267 0 0 10.18
44.4665 0 0 10.4402
0 0 0 16.9725
14.415 0 0 17.9758
60.29 0 0 33.5921
22.27 0 0 36.1667
27.44 0 0 33.7143
0 0 0 13.4
3.18 0 0 57.8033
94.77 0 0 29.945
0 0 0 0
225.763 0 0 21.358
0 0 0 0
220.5633 0 0 0.74
105.7997 0 0 62.2326
##=========================== 2004  ===========================   
0 0 0 0
0 0 0 0.5
0 0 0 1.25
0 0 0 0.5
0 0 0 0
0 0 0 2.3
0 0 0 1
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0.01
0 0 0 0
0 0 0 0
0 0 0 6.8
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0.5
##=========================== 2005  ===========================   
0 0 0 0
0 0 0 1.373
9.0965 0 0 1.6886
9.8331 0 0 2.2348
11.3816 0 0 2.6906
17.5531 0 0 3.4596
20.6254 0 0 8.0606
18.3102 0 0 5.4015
30.2966 0 0 14.5104
34.1628 0 0 13.8471
30.0602 0 0 15.2999
0 0 0 16.854
69.154 0 0 41.9151
42.52 90.65 0 17.342
68.672 0 0 22.245
23.56 0 0 34.2533
0 0 0 0
64.2146 0 0 9.9694
0 0 0 0
334.75 0 0 30.4125
152.6947 0 0 34.8108
##=========================== 2006  ===========================   
0 0 0 0.41
5.9233 0 0 0.8455
3.565 0 0 0.9761
7.3014 0 0 2.5909
11.9637 0 0 2.3488
15.8735 0 0 3.629
25.2051 16.5 0 7.2159
29.6544 0 0 9.8298
23.6124 0 0 8.4953
27.285 0 0 9.4241
29.2035 0 0 14.0847
19.07 72 0 19.1575
18.451 0 0 14.8425
97.5107 0 0 25.4773
32.9953 0 0 17.923
133.6734 0 0 21.1566
0 0 0 0
81.5083 0 0 31.1244
0 0 0 0
147.44 0 0 22.5237
147.3649 207.5 0 40.2259
##=========================== 2007  ===========================   
0 0 0 0.3244
0 0 0 0.6335
9.94 0 0 0.9592
9.7946 0 0 1.8822
18.9558 0 0 3.2723
36.9326 0 0 5.1813
22.7341 0 0 4.5504
33.8501 0 0 10.5047
40.12 0 0 6.8187
33.4733 0 0 11.3766
8.17 0 0 5.4181
0 0 0 11.0867
0 1.879 0 4.1093
41.1 0.862 0 5.6736
23.7515 3.9525 0 2.9564
51.3 0 0 19.8892
0 0 0 0
0 0 0 25.2778
0 0 0 0
0 0 0 25.714
168.354 0 106.44 77.8256
##=========================== 2008  ===========================   
0 0 0 0.112
0 0 0 0.559
3.635 0 0 1.253
11.7295 0 0 1.7067
17.58 0 0 5.9675
22.6827 0 0 3.9135
24.362 0 0 6.4888
52.71 0 0 4.7953
22.3175 0 0 8.5692
80.9533 0 0 8.9687
89.8385 0 0 10.3745
9.47 0 0 1.17
109.5085 0 0 1.5157
129.6 0 0 5.433
66.51 0 0 16.3788
15.985 0 0 16.52
0 0 0 0
177.5367 0 0 22.215
0 0 0 0
56.468 0 0 44.2072
158.9525 146.345 0 64.732
##=========================== 2009  ===========================   
0 0 0 0.2271
0 0 0 0.6096
1.4917 0 0 0.7375
10.1855 0 0 1.1402
7.37 2.3155 0 2.326
14.2371 0 0 3.9441
31.892 0 0 3.4766
28.883 0 0 4.5396
47.1922 0 0 4.2715
38.879 0 0 6.1742
27.0493 0 7.362 5.0708
24.7613 0 0 13.2646
33.1335 0 0 9.0596
67.034 49.78 0 3.9725
33.885 0 0 18.42
58.1215 0 0 1.9154
0 0 0 0
34.74 0 9.41 17.6475
0 0 0 0
28.01 0 0 17.1825
192.3549 0 0 23.2058
##=========================== 2010  ===========================   
0 0 0 0.1486
7.389 0 0 0.5809
2.097 0 2.66 1.0069
11.475 0 0 1.8403
7.5608 0 0 2.7956
19.8049 0 0 4.0127
10.3086 0 0 5.316
12.8268 0 0 8.241
37.9756 0 0 4.8103
25.5846 0 0 7.3958
78.96 0 0 20.2577
16.59 0 0 10.0833
84.4925 0 0 17.4744
15.7265 0 0 20.9625
66.482 0 0 5.2654
126.585 10.368 0 40.019
0 0 0 0
0 0 0 17.5607
0 0 0 0
29.3742 0 0 6.1026
98.468 175.43 15.868 39.3889
#Qse : std error of each prey spp in the stomach of each predator of age a   
##=========================== pollock  ===========================   
##=========================== 1981  ===========================   
0 0 0 0
0 0 0 0.1473
0 0 0 0.0995
1.9455 0 0 0.1713
0.147 0 0 0.3505
11.8774 0 0 0.6681
31.3382 0 0 0.2947
17.3495 0 0 0.4259
0 0 0 1.2308
12.094 0 0 0.2296
60.0345 0 0 5.1638
21.1457 0 0 0.032
##=========================== 1982  ===========================   
0 0 0 0.102
0 0 0 0.0415
0 0 0 0.0627
0 0 0 0.0919
0 0 0 0.3168
9.8118 0 0 0.5529
18.1567 0 0 0.997
14 0 0 1.3613
0 0 0 3.8207
0 0 0 6.7561
0 0 0 3.7058
0 0 0 6.901
##=========================== 1984  ===========================   
0 0 0 0.1871
0 0 0 0.3332
0 0 0 0
0 0 0 0
0 0 0 1
5.1711 0 0 0.4232
1.9041 0 0 0.2004
6.7464 0 0 1.1236
6.2252 0 0 0.3888
5.6221 0 0 0.3541
0 0 0 0.405
0 0 0 0.3375
##=========================== 1985  ===========================   
0 0 0 0.0815
0.2686 0 0 0.0909
1.7241 0 0 0.0875
1.4832 0 0 0.1221
2.4193 0 0 0.1351
6.0157 0 0 0.3656
15.5908 0 0 0.8983
1.0011 0 0 3.1064
94.6 0 0 2.8365
0 0 0 12.5
0 0 0 0
0 0 0 12.94
##=========================== 1986  ===========================   
0 0 0 0
0 0 0 0
0.125 0 0 0.7695
3.0399 0 0 0.7163
4.3973 0 0 0.7214
3.2847 0 0 1.8958
12.1327 0 0 0.5925
0 0 0 1.1744
0 0 0 0
109.065 0 0 0
0 0 0 0
0 0 0 0
##=========================== 1987  ===========================   
0 0 0 0.0087
0 0 0 0.1297
0 0 0 0.1048
0 0 0 0.0563
3.8674 0 0 0.063
1.0972 0 0 0.1022
3.9848 0 0 0.2272
24.1105 0 0 0.5283
2.3685 0 0 1.1475
0 0 0 3.598
0 0 0 2.0081
0 0 0 2.9805
##=========================== 1988  ===========================   
0 0 0 0.0055
0 0 0 0.0329
0 0 0 0.0589
0 0 0 0.0794
4.5895 0 0 0.0996
27.8436 0 0 0.125
2.7083 0 0 0.5185
0 0 0 0.257
1.9612 0 0 0.3657
0 0 0 1.2944
0 0 0 0.519
3.0181 0 0 1.1529
##=========================== 1989  ===========================   
0 0 0 0.034
0 0 0 0.0572
0 0 0 0.0443
3.7335 0 0 0.0372
5.606 0 0 0.0684
1.3913 0 0 0.1842
4.5748 0 0 0.3389
6.012 0 0 0.8723
3.151 0 0 0.7688
4.8577 0 0 3.2602
0 0 0 1.3848
2.9538 0 0 2.9202
##=========================== 1990  ===========================   
0 0 0 0.0071
0 0 0 0.0604
1.671 0 0 0.111
1.221 0 0 0.0583
1.9299 0 0 0.0842
2.454 0 0 0.1981
4.6009 0 0 0.2199
3.905 0 0 0.4761
3.3276 0 0 0.2546
3.2425 0 0 0.6481
5.7093 0 0 1.1744
12.9935 0 0 3.7302
##=========================== 1991  ===========================   
0 0 0 0.006
0 0 0 0.0294
0 0 0 0.0857
3.2446 0 0 0.3051
2.6102 0 0 0.1983
3.1753 0 0 0.2093
4.0314 0 0 0.2873
2.4249 0 0 0.398
13.8175 0 0 0.8113
1.5856 0 0 1.215
12.1697 0 0 1.031
25.684 0 0 1.5427
##=========================== 1992  ===========================   
0 0 0 0.0102
0 0 0 0.024
0 0 0 0.0427
0 0 0 0.1642
2.6806 0 0 0.1761
3.4118 0 0 0.2042
3.8657 0 0 0.2919
5.49 0 0 0.4186
14.3442 0 0 0.4383
1.8563 0 0 0.3598
4.0831 0 0 0.5387
1.0344 0 0 0.6745
##=========================== 1993  ===========================   
0.1665 0 0 0.014
1.2703 0 0 0.0344
0.9404 0 0 0.1072
2.1575 0 0 0.1677
1.4529 0 0 0.1711
2.5095 0 0 0.176
2.2277 0 0 0.2611
10.3741 0 0 0.5011
4.8546 0 0 0.5697
6.6055 0 0 0.9488
4.5277 0 0 0.8648
12.5873 0 0 1.4089
##=========================== 1994  ===========================   
0.0638 0 0 0.0153
0.2143 0 0 0.0684
0.8552 0 0 0.1163
1.2757 0 0 0.0766
2.861 0 0 0.1746
11.4356 0 0 0.6051
3.0354 0 0 0.5237
4.8405 0 0 0.5444
4.3571 0 0 0.7554
12.0514 0 0 1.4962
13.4602 0 0 1.3835
8.5941 0 0 0.9575
##=========================== 1995  ===========================   
0.2407 0 0 0.0098
0.2442 0 0 0.0354
2.5532 0 0 0.2414
1.6312 0 0 0.1095
1.3789 0 0 0.1035
3.2816 0 0 0.3099
2.2619 0 0 0.2893
4.48 0 0 0.6918
2.2591 0 0 0.3791
4.8264 0 0 0.6041
6.5109 0 0 0.8449
24.4458 0 0 1.6938
##=========================== 1996  ===========================   
0 0 0 0.0079
1.0673 0 0 0.0436
1.4385 0 0 0.0611
3.7301 0 0 0.1613
4.1063 0 0 0.2397
4.8456 0 0 0.4786
7.8876 0 0 0.7213
1.9367 0 0 1.1755
8.6665 0 0 1.6318
0 0 0 2.2931
0 0 0 1.6224
46.8359 0 0 2.9694
##=========================== 1997  ===========================   
0.014 0 0 0.0067
0.6633 0 0 0.0213
1.3252 0 0 0.0543
1.4301 0 0 0.063
2.1115 0 0 0.0977
2.7275 0 0 0.2633
4.9503 0 0 0.2691
3.7883 0 0 1.171
2.8593 0 0 0.6306
14.9715 0 0 0.9216
2.5904 0 0 1.2703
13.3135 0 0 2.3045
##=========================== 1998  ===========================   
0 0 0 0.012
0 0 0 0.0635
0 0 0 0.1207
0 0 0 0.1626
5.3909 0 0 0.2072
4.1744 0 0 0.275
2.5446 0 0 0.5355
19.495 0 0 1.2283
1.7134 0 0 1.7646
5.865 0 0 1.9873
0.8 0 0 1.4395
17.3053 0 0 1.7512
##=========================== 1999  ===========================   
0 0 0 0.0054
0.4795 0 0 0.0633
0 0 0 0.1094
1.85 0 0 0.1261
2.1041 0 0 0.1079
4.2329 0 0 0.2569
2.3901 0 0 0.4282
3.8561 0 0 0.9655
3.5238 0 0 1.0147
1.6682 0 0 1.3474
4.9919 0 0 1.6291
4.3212 0 0 1.106
##=========================== 2000  ===========================   
0 0 0 0.0071
1.2252 0 0 0.0462
1.5452 0 0 0.1306
1.728 0 0 0.1088
1.0859 0 0 0.1114
3.4389 0 0 0.1655
3.2864 0 0 0.2639
3.4621 0 0 0.4693
2.6336 0 0 0.6388
10.7912 1.695 0 0.9099
6.664 0 0 1.0111
7.4372 0 0 0.7177
##=========================== 2001  ===========================   
0.118 0 0 0.0052
0 0 0 0.0282
0 0 0 0.1522
0 0 0 0.0871
3.5183 0 0 0.0911
2.1021 0 0 0.0982
6.4043 0 0 0.1794
7.1696 0 0 0.6982
8.2931 0 0 0.8824
6.9005 0 0 1.5062
2.2424 0 0 1.7544
26.704 0 0 1.4544
##=========================== 2002  ===========================   
0 0 0 0.0061
0 0 0 0.0672
0 0 0 0.1914
1.7729 0 0 0.1576
1.826 0 0 0.1645
1.955 0 0 0.2826
3.4881 0 0 0.4398
17.7076 0 0 0.8833
23.0375 0 0 0.6507
19.3155 0 0 0.7245
16.3548 0 0 1.3675
8.8952 0 0 1.8503
##=========================== 2003  ===========================   
0 0 0 0.0064
0 0 0 0.03
0 0 0 0.0856
2.664 0 0 0.088
2.4229 0 0 0.087
0 0 0 0.1438
10.0653 0 0 0.2319
1.5935 0 0 0.5804
49.255 0 0 0.8917
0 0 0 1.2493
0 0 0 1.1022
37.7146 0 0 0.696
##=========================== 2004  ===========================   
0 0 0 0.0086
0.195 0 0 0.0341
0 0 0 0.0465
5.0095 0 0 0.0754
2.4432 0 0 0.0846
0.9079 0 0 0.1507
1.2293 0 0 0.2185
8.8996 0 0 0.4369
0 0 0 0.8505
0 0 0 1.1711
0 0 0 1.8027
27.3879 0 0 2.1059
##=========================== 2005  ===========================   
0 0 0 0.0185
0 0 0 0.0444
0 0 0 0.075
0 0 0 0.1755
7.5942 0 0 0.2897
26.1585 0 0 0.5361
2.5416 0 0 0.5431
0 0 0 1.4773
36.491 0 0 1.5512
27.426 0 0 1.6948
58.6582 0 0 3.6125
54.9297 0 0 1.8826
##=========================== 2006  ===========================   
0 0 0 0.0116
0 0 0 0.0647
0 0 0 0.103
0.7335 0 0 0.1354
4.5048 0 0 0.1788
8.6602 0 0.1055 0.291
12.5005 0 0 0.5431
3.9165 0 0 1.1331
21.5867 0 0 1.2544
3.6235 0 0 4.1016
1.8316 0 0 3.9924
14.2987 0 0 2.4735
##=========================== 2007  ===========================   
0 0 0 0.007
0 0 0 0.0344
1.5662 0 0 0.0801
1.3942 0 0 0.1093
3.0764 0 0 0.1657
6.5557 0 0 0.2882
17.3408 0 0 0.7476
8.1089 0 0 1.2372
8.6521 0 0 1.4969
21.8649 0 0 3.4479
23.988 0 0 4.6318
13.4165 0 0 2.1348
##=========================== 2008  ===========================   
0 0 0 0.0075
0 0 0 0.0436
0 0 0 0.1075
0 0 0 0.165
9.0038 0 0 0.1492
1.4852 0 0 0.1744
3.6051 0 0 0.2423
2.2746 0 0 0.5253
13.1325 0 0 0.9222
41.6435 0 0 1.6892
0 0 0 2.1306
11.1253 0 0 1.1423
##=========================== 2009  ===========================   
0 0 0 0.0046
0 0 0 0.0396
1.4828 0 0 0.056
1.5551 0 0 0.1647
9.1623 0 0 0.193
7.6464 0 0 0.2488
3.5811 0 0 0.3122
24.6542 0 0 0.6616
0 0 0 0.8063
5.4865 0 0 1.1912
7.767 0 0 1.4907
2.7103 0 0 0.8501
##=========================== 2010  ===========================   
0 0 0 0.0052
0 0 0 0.0192
0 0 0 0.0852
0 0 0 0.0721
7.4214 0 0 0.2174
8.926 0 0 0.4348
2.8638 0 0 0.5272
3.49 0 0 0.9441
0 0 0 1.3438
0 0 0 1.7034
0 0 0 2.1124
1.2757 0 0 1.2073
##=========================== 2011  ===========================   
0 0 0 0.035
0 0 0 0.005
0 0 0 0.301
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 1.4914
0 0 0 0.7226
0 0 0 1.0831
0 0 0 0
0 0 0 1.4754
##=========================== pcod  ===========================   
##=========================== 1981  ===========================   
0 0 0 0.0359
0 0 0 0.0372
2.8419 0 0 0.1619
10.0013 0 0 0.3087
12.3767 0 0 0.8043
12.3278 126.0917 0 2.5151
20.5489 0 0 5.8581
133.0362 0 0 15.5042
68.4347 0 0 15.5674
99.8662 0 0 6.0311
0 0 0 0
0 0 0 11.6409
##=========================== 1982  ===========================   
0 0 0 0
0 0 0 0
0 0 0 0.2333
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 0
0 0 0 25.9181
0 0 0 0
0 0 0 0
0 0 0 0
##=========================== 1984  ===========================   
0 0 0 0.0231
0 0 0 0.0595
0.5829 0 0 0.0667
3.6095 0 0 0.3951
7.6638 0 0 0.7831
82.1786 0 0 1.7666
103.797 0 0 3.6904
59.5692 0 0 9.3233
0 0 0 23.5072
132.34 0 0 31.1677
0 0 0 51.3517
0 0 0 0
##=========================== 1985  ===========================   
0 0 0 0.0254
0 0 0 0.0429
3.6207 0 0 0.1445
2.0447 0 0 0.2051
4.4341 0 0 0.9611
16.0995 0 0 1.1497
27.8122 0 0 1.8216
50.8533 0 0 4.1284
70.8168 0 0 16.1822
128.4411 0 0 42.5541
81.3694 0 0 30.1703
170.4203 0 0 69.1602
##=========================== 1986  ===========================   
0 0 0 0.0107
0.6399 0 0 0.0524
0.915 0 0 0.0551
3.7772 0 0 0.3976
6.1695 33.8535 0 0.6134
12.6552 0 0 1.2917
20.5923 0 0 2.5079
34.0386 0 0 2.6036
76.1554 0 0 7.6089
142.3821 0 0 38.5871
623.6995 0 0 18.2115
763.4505 0 0 41.4466
##=========================== 1987  ===========================   
0 0 0 0
0 0 0 0.3077
0 0 0 0.1216
4.7442 0 19.6943 0.2293
42.3365 0 0 0.3899
22.6989 0 0 0.7067
32.4683 0 27.5645 2.1333
115.8082 0 0 4.0635
58.3716 0 0 11.2745
89.5004 0 0 7.8634
0 0 0 2.2515
0 0 0 28.8806
##=========================== 1988  ===========================   
0 0 0 0
1.27 0 0 0.094
1.9091 0 0 0.1105
3.5579 0 0 0.2175
30.0002 0 0 0.3565
17.8856 0 0 1.859
34.2717 0 0 4.41
50.7791 0 0 8.1042
42.4774 0 0 8.1318
78.9293 0 0 25.1183
0 0 0 0
0 0 0 0
##=========================== 1989  ===========================   
0 0 0 0.04
0 0 0 0.0542
0 0 0 0.1262
2.468 0 0 0.2044
11.2777 0 0 0.3839
19.5228 0 19.3845 0.7737
18.5017 0 0 2.0305
25.3964 0 0 3.435
29.6211 0 0 5.0494
53.6281 0 0 16.0288
94.1817 0 0 7.6538
105.7789 0 0 23.1656
##=========================== 1990  ===========================   
0 0 0 0.0297
1.79 0 0 0.1249
0.8739 0 0 0.0979
1.4477 0 0 0.3728
5.8044 0 0 0.6879
20.1802 0 0 1.5041
35.8724 0 0.918 2.7113
40.7264 0 0 9.3091
64.0792 0 0 10.49
79.1549 0 0 5.1519
121.0429 0 0 22.4563
105.1065 0 0 20.3752
##=========================== 1991  ===========================   
0 0 0 0.0438
0 0 0 0.0943
0.7865 0 0 0.0995
3.4609 0 0 0.381
9.4539 0 0 0.9413
14.2837 0 0 1.8488
18.8831 0 0 5.1628
28.2613 0 0 3.6592
46.5873 0 0 8.3571
55.3467 0 0 31.9887
111.5359 0 0 20.5094
72.6593 0 0 47.9356
##=========================== 1992  ===========================   
0 0 0 0.0469
0 0 0 0.1025
1.1106 0 0 0.1453
2.4817 0 0 0.2994
10.728 0 0 1.0756
19.5802 0 0 2.2223
18.5514 0 0 3.0058
33.0332 0 0 9.5805
35.7627 0 0 10.0231
63.9798 0 0 33.8888
61.4209 0 0 11.3345
66.5156 0 0 102.1289
##=========================== 1993  ===========================   
0 0 0 0.0232
0.32 0 0 0.115
1.2582 8.952 0 0.1821
1.8414 0 0 0.2606
5.056 0 0 0.5906
12.372 0 0 0.9543
21.4092 0 0 5.4985
34.841 0 0 4.8932
33.6863 0 0 14.0364
53.4909 0 0 9.8044
52.5902 0 0 60.618
96.6768 0 0 78.7652
##=========================== 1994  ===========================   
0 0 0 0.0655
0.7867 0 0 0.0998
0.9716 0 0 0.1234
4.0572 0 0 0.293
5.5945 60.41 0 0.5312
9.1394 0 0 0.9635
15.3932 0 0 2.5141
30.3778 0 17.37 18.0237
57.114 0 0 12.8004
51.6248 0 0 23.6682
94.5318 0 0 22.1685
107.838 49.765 0 60.3921
##=========================== 1995  ===========================   
0 0 0 0.0535
0.6305 0 0 0.0959
0.743 0 0 0.1252
6.5961 0 0 0.188
6.8849 0 42.495 0.5613
12.938 60.9685 0 1.024
19.2492 10.28 0 1.9873
34.5784 0 0 6.1811
47.9292 0 0 14.228
146.6045 0 0 40.592
252.7653 166.9 0 22.7879
79.4258 0 0 42.3284
##=========================== 1996  ===========================   
0 0 0 0.0351
0 0 0 0.1421
2.3686 0 0 0.1417
10.4496 0 0 0.351
11.1409 0 0 0.589
8.6516 0 0 1.1684
13.2453 12.8265 0 2.7303
37.4575 184.5135 0 6.911
68.6617 0 0 13.0371
105.7607 0 0 21.4996
199.77 0 0 83.5182
102.8672 0 0 194.4637
##=========================== 1997  ===========================   
0 0 0 0.0225
0 0 0 0.0844
1.366 0 0 0.2137
4.3222 0 0 0.3304
5.6893 0 0 0.4486
14.7202 0 0 1.0719
11.7219 0 0 1.8412
35.1663 391.9475 0 7.1673
33.4223 0 0 12.477
73.0663 0 0 11.8739
131.1579 0 0 14.0114
264.0334 0 0 88.9321
##=========================== 1998  ===========================   
0 0 0 0.0276
0 0 0 0.0666
1.6664 0 0 0.0833
2.738 0 0 0.2971
11.8576 0 0 0.4938
20.8714 0 0 0.6444
18.8685 0 0 1.7379
19.9151 0 0 2.7021
34.2879 0 0 8.7124
43.0324 0 0 8.9171
50.0134 0 0 36.7683
91.3044 0 0 98.1793
##=========================== 1999  ===========================   
0 0 0 0.0147
2.6855 0 0 0.1166
0.5618 0 0 0.1231
4.1791 0 7.15 0.2532
3.9492 0 0 0.8086
17.2436 65.02 0 1.3024
30.8187 0 0 2.3184
49.2284 0 0 5.8845
40.9297 0 0 10.2631
68.5094 0 0 20.7901
95.2937 0 0 38.2294
231.4199 0 0 119.9946
##=========================== 2000  ===========================   
0 0 0 0.0259
0.8257 0 0 0.0675
1.5123 0 0 0.1481
1.1668 0 0 0.2909
5.9038 0 0 0.4776
19.0547 4.5791 0 1.0645
41.895 0 0 2.6451
44.319 0 0 5.7562
71.5895 0 0 6.7387
107.166 0 0 7.5004
14.6658 0 0 13.8667
0 0 0 254.052
##=========================== 2001  ===========================   
0 0 0 0.0166
1.2563 0 0 0.0346
1.1806 0 0 0.1052
1.237 0 0 0.2814
2.7885 0 0 0.5894
8.0396 4.7062 0 0.684
14.0138 0 0 2.6798
30.9839 0 0 8.5711
46.0332 93.035 0 12.7091
80.3703 0 0 38.0633
159.0426 0 0 24.2926
0 0 0 38.0796
##=========================== 2002  ===========================   
0 0 0 0.0257
0.5333 0 0 0.037
0.7139 0 0 0.1074
8.0578 0 0 0.3782
12.8744 0 0 0.8807
17.237 0 0 1.6579
25.7205 0 0 2.9183
43.2604 0 0 6.8416
42.2283 0 0 10.6706
95.7988 0 0 13.3382
0 0 0 101.9547
328.9381 0 0 29.3816
##=========================== 2003  ===========================   
0 0 0 0.0161
0 0 0 0.0277
0 0 0 0.0943
4.8584 0 0 0.1514
8.6827 0 0 0.4303
11.9585 0 0 1.3455
20.955 0 0 2.8938
30.5958 0 0 7.4564
31.374 0 0 15.8006
81.2662 0 0 20.4608
262.9578 0 0 0
119.9 0 0 0
##=========================== 2004  ===========================   
0 0 0 0
0 0 0 0
0 0 0 3.9426
0 0 0 0.2416
0 0 0 4.5349
5.131 0 0 4.524
95.941 0 0 8.1476
25.7408 0 0 18.6951
135.8061 0 0 0
149.04 0 0 0
22.7766 0 0 0
0 0 0 0
##=========================== 2005  ===========================   
0 0 0 0.0778
0 0 0 0.1198
0 0 0 0.3774
10 0 0 0.6899
4.7558 0 0 1.5466
63.563 0 0 2.8593
43.6895 0 0 8.9531
76.1545 0 0 16.2131
55.3784 0 0 35.3839
59.9762 0 0 29.3192
83.025 0 0 0
6.0985 0 0 0
##=========================== 2006  ===========================   
0 0 0 0.0167
0.3605 0 0 0.0449
1.6351 0 0 0.1776
8.4826 0 0 0.4265
7.324 13.8333 0 0.9535
13.0197 24.7931 0 2.0982
21.5145 268.9285 0 5.0956
22.7235 63.4176 0 6.2274
34.3316 74.3677 0 13.3356
44.1499 129.4655 0 40.0221
206.344 0 0 47.813
117.6908 0 0 75.4476
##=========================== 2007  ===========================   
0 0 0 0.032
0 0 0 0.0501
1.3426 0 0 0.3669
8.8317 0 0 0.3373
3.1353 0 0 0.767
20.9192 0 0 2.196
82.6747 0 0 4.4413
23.6704 0 0 9.8724
138.7911 0 0 7.9203
